author_id,total_comments,unique_videos,concentration,avg_likes,zero_like_ratio,max_burst,avg_length,unique_content_ratio,self_similarity,has_ad_keywords,url_ratio,night_ratio,interval_std,is_bot
UC-O-0PgELx9AhnY_m0E7H7w,1,1,1.0,18.0,0.0,1,19.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-O-5ckKI29wkXRt1TB_VTw,1,1,1.0,1.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-O2yQyTxzyuaBOab-WlL9Q,1,1,1.0,1.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-O7_wTtU1-tK04qOK7hoEg,1,1,1.0,9.0,0.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Om5LIJXplUDi3Gpw1bwAg,1,0,0.0,5.0,0.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-OoBxqsrHOx1LvGD4LXWXg,1,1,1.0,0.0,1.0,1,126.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Ook-lU6gg5eEdDKKiVojA,1,1,1.0,1.0,0.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-OxPfZbo54bU-pZCqwy3Yw,1,1,1.0,6.0,0.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-OyKyWVbEn9-vh4QJAPa8g,2,2,1.0,2.0,0.0,1,5.0,1.0,0.0,0,0.0,0.5,0.0,0
UC-PIQZLvncURvfOIZqKt6EQ,2,2,1.0,1.5,0.5,1,37.0,1.0,0.0899306322596533,0,0.0,0.5,0.0,0
UC-Pz4KxSTRuIK1oIhQcknLA,1,1,1.0,27.0,0.0,1,92.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-QL3KlP-ye0FrsnxucYd-Q,4,4,1.0,1.0,0.75,1,14.5,1.0,0.014444285327181,0,0.0,0.0,118185.78757194115,0
UC-QTLFWMcqW7ZeKfHMpFNdQ,1,1,1.0,53.0,0.0,1,40.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-QXHNHP-q3hAZzSNz0SZIw,1,1,1.0,5.0,0.0,1,47.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-R5JNu0E7gSRz-Ql6GmKnw,1,1,1.0,7.0,0.0,1,57.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-RMmY2C4dUMwMriJ04l0WA,1,1,1.0,8.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Rkyx7kip5HsypkiNH1qCQ,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-RwcM2XrTaZeoetHGvZTPA,1,1,1.0,4.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-SAopvXhRNtpZre_83c7XQ,1,1,1.0,1.0,0.0,1,53.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-SScZElRp1e3T5HCmmIaBg,1,1,1.0,1.0,0.0,1,59.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-So8T3plDPZXgEo3pP7qfw,1,1,1.0,0.0,1.0,1,22.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-T1OrtCkTFSByNV1lU5LVQ,1,0,0.0,3.0,0.0,1,9.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-TC2r3IIjrwvskD58fJQzA,1,1,1.0,1.0,0.0,1,82.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-TEXWmjoiTJ_3Wu9YNhBWQ,1,1,1.0,0.0,1.0,1,7.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-TLLQHGj8G7XCOCHfGbojQ,1,1,1.0,27.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-TRvI-AIdPXt12S6wvEiFw,1,1,1.0,0.0,1.0,1,47.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-TSZvTn7pBmlI2kBIz4AAQ,2,1,2.0,0.5,0.5,2,7.0,1.0,0.0972917238220315,0,0.0,0.0,0.0,0
UC-Ts0U3cCR0CNrWAvcH-ToA,3,1,3.0,0.6666666666666666,0.3333333333333333,2,11.0,1.0,0.0,0,0.0,0.0,58095.893142286746,0
UC-UCzqdsTo1rFC_MwBTJ56Q,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-UHpi55P6BaUX9KZOeCyKg,3,1,3.0,0.3333333333333333,0.6666666666666666,2,19.0,1.0,0.023376850265895,0,0.0,0.0,24.04163056034261,0
UC-U_6xhSiL4HhxEtissC6Zw,4,4,1.0,1.0,0.75,2,8.75,1.0,0.0771428336559582,0,0.0,0.0,61522.172314811294,0
UC-Uej-3FT0Lj5atMTRvKgIg,3,3,1.0,25.0,0.0,1,51.333333333333336,0.6666666666666666,0.3481629137139363,0,0.0,0.3333333333333333,143399.1339042883,0
UC-UhduBBYz-Ffmuetd4W6aA,2,2,1.0,4.0,0.0,1,34.0,1.0,0.0314695182627663,0,0.0,0.0,0.0,0
UC-UqG9ZGWzAiNm4e7p_fUWA,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-VAmUaS4gaA2KXCeEeGWIw,1,1,1.0,2.0,0.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-VH6b6N6MXN9okAPUoFqCQ,1,1,1.0,1.0,0.0,1,31.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-VKQ_R4GobB2Zme95Jbohg,2,2,1.0,1.0,0.5,1,10.5,1.0,0.0533276524420931,0,0.0,0.0,0.0,0
UC-VPkkD8tBZNfRQHqkAgy_Q,1,1,1.0,0.0,1.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-VVH4DYvRyzovC2XZyU1dQ,2,2,1.0,41.0,0.5,1,19.5,1.0,0.0163662045379432,0,0.0,0.5,0.0,0
UC-ViRlwgmfBojZ74Qpa5gkw,1,1,1.0,2.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Vk7pV8DoOKnZbaGO3jknQ,4,4,1.0,3.75,0.5,2,8.25,1.0,0.0824603905726728,0,0.0,0.0,132051.7795298496,0
UC-VvorAUABCJwImUdJYEclg,1,1,1.0,1.0,0.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-WAe2iFgH3Php1GzIHNCfA,6,6,1.0,0.0,1.0,6,240.0,0.1666666666666666,1.0000000000000002,0,0.0,0.0,49.07443326213762,0
UC-WJVayNIQg4t5PnNtg_IDQ,2,1,2.0,1.0,0.0,2,71.0,1.0,0.0299692962337141,0,0.0,0.0,0.0,0
UC-Wam7IUZigFBpZoYhK4V8A,1,1,1.0,4.0,0.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-X0sRqZbanE91wOMt83yPQ,1,1,1.0,0.0,1.0,1,78.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-X4kKbUsk1uTbbMA3RTEOg,1,1,1.0,39.0,0.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-XssuSP0ONFofZNb_uRmxg,1,1,1.0,1.0,0.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Y-aO1dB3frMREq_c929Gw,4,4,1.0,3.25,0.5,1,9.0,1.0,0.0104288313755752,0,0.0,0.0,30479.50597259301,0
UC-YLgvVAtbIx8WHAWuGAyJg,1,1,1.0,0.0,1.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-YZMQwntMvqZ0nuKt-Fjfg,1,1,1.0,2.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-YkaSraKny5b13G06lR3dg,1,1,1.0,1.0,0.0,1,5.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-YmPytFPgS6vstWRsNe3kg,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-YqozLseCv9qPLyAy8nRHw,1,1,1.0,2.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Yx8T00YbqR2WIKxW76hnQ,2,2,1.0,0.5,0.5,1,13.0,1.0,0.092490732097833,0,0.0,0.0,0.0,0
UC-Yzwd1L0CcgCp8E_jV00KQ,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-ZQBHSCQM_gGK7gEFUOVbg,1,1,1.0,1.0,0.0,1,36.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ZRrlcYVJEaCRadBLK7fZQ,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-Zhg9ST4_sbxrnRyoVeBPw,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ZpkKocprLu8A2zH3I8T-Q,1,1,1.0,2.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ZvQcaoGltOXJrhDoSeyYA,1,1,1.0,1.0,0.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ZyjlSQFvFuBwYLieAtzWg,1,1,1.0,7.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-_CZ_EqBWbM8yedgwUUeMA,1,1,1.0,8.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-a6M2MfxfXT_LwHeiGaLYg,1,1,1.0,3.0,0.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-aBJa6MIqRt8e-M9Bf2nMQ,1,1,1.0,2.0,0.0,1,52.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-aEDIDItDcoQEil_utRYNA,18,1,18.0,0.0,1.0,13,11.444444444444445,1.0,0.0243988092216084,0,0.0,0.0,110.40237236368344,1
UC-aRdP_TtzEwUTIseZp5Jvw,1,1,1.0,0.0,1.0,1,29.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-aUIH2BU6cLgOv2Vho1Wqg,3,3,1.0,1.0,0.6666666666666666,1,23.666666666666668,1.0,0.215787302333684,0,0.0,0.0,249544.3470417633,0
UC-abCDlE_43RIBkySFHTJEA,7,3,2.333333333333333,2.4285714285714284,0.7142857142857143,2,19.571428571428573,1.0,0.0447695300206395,0,0.0,0.2857142857142857,85957.86981170873,0
UC-ajGkKlRFCzNx7Hnjmlq7A,2,2,1.0,0.5,0.5,1,259.0,0.5,1.0000000000000018,0,0.0,0.0,0.0,0
UC-asbZts6xuokpgt3ti3RGg,1,1,1.0,0.0,1.0,1,11.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-b1Tl76BZQODznY5M7wZ9w,1,1,1.0,2.0,0.0,1,11.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-b8wcsUkz4iAUUKMy_2tIg,1,1,1.0,0.0,1.0,1,38.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-bGT1cbHETdsUwOxGRLg9w,1,1,1.0,15.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-bRABWhDMt6SSfWZ4speBg,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-biSZMNYap7a4yuFzbESPg,1,1,1.0,0.0,1.0,1,15.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-byEMX2Ap6ImlT35IyO2YA,1,1,1.0,0.0,1.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-c0CN_ypKEvL5oTSG9zaQA,1,1,1.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-c6Bcx2ScdZq3dkZVlOT0A,2,2,1.0,0.0,1.0,1,18.0,1.0,0.0430323684450944,0,0.0,0.5,0.0,0
UC-cIpfqRBeYBCVq7Jdq3pNA,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-cJCTO3xd-uuPOY8pkh91w,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-cQtiojtPTZsHMl4KGKjUQ,1,0,0.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-cR5DLhuqkwbtMmQiu_fwg,1,1,1.0,1192.0,0.0,1,9.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-cje-IH2xWAsI7I46sLvrw,2,0,0.0,15.5,0.0,1,69.0,1.0,0.1573797229322298,0,0.0,0.0,0.0,0
UC-d-O0Crcb2eDWo9lag1EtQ,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-d-gkARfK_AHCT6ktzIIBw,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-d06Hf21BpbSnkgKC3XdPA,3,1,3.0,0.6666666666666666,0.6666666666666666,1,36.66666666666666,1.0,0.0624139552148639,0,0.0,0.0,17023.59575706613,0
UC-d5TCR8KszID4OGJDPXLaw,2,2,1.0,2.5,0.0,1,132.0,1.0,0.2194649623453071,0,0.0,1.0,0.0,0
UC-d92FOzdCVeAPpackLWbHg,1,1,1.0,1.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-dK58Gwr-Tuv6Ng7mLpY9w,2,2,1.0,0.0,1.0,1,26.0,1.0,0.0259384916174994,0,0.0,0.0,0.0,0
UC-dLqQTKA2lryPsiYcG4tfQ,1,1,1.0,0.0,1.0,1,154.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-dS31-iHVMgS6f1APhdS8g,1,1,1.0,0.0,1.0,1,78.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-dYIhAOYYbPgvbuZN9FD4w,2,2,1.0,1.0,0.0,2,9.5,1.0,0.2024412190772292,0,0.0,0.0,0.0,0
UC-dlFayrsKs1brI6TZhcCIg,1,1,1.0,97.0,0.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-dquaIYXwL_uHKaYkE89Hg,1,1,1.0,5.0,0.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-dvOlZwS4TpRiJ72f-uitw,2,1,2.0,0.5,0.5,2,53.5,1.0,0.0347775383053182,0,0.0,1.0,0.0,0
UC-dw1fRAJlnmoNG3wniWj_w,2,2,1.0,6.0,0.5,1,143.5,1.0,0.3168308869388951,0,0.0,0.5,0.0,0
UC-dxDUkl7L4aXMvUhKkJ4YA,1,1,1.0,16.0,0.0,1,31.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-dyqkbSFMUKnb_LyGkZjZQ,1,1,1.0,0.0,1.0,1,94.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-e704icpvnBGo3asMgI1Kw,2,2,1.0,50.5,0.0,1,17.0,1.0,0.0,0,0.0,0.5,0.0,0
UC-eB1q0P0aelDOrFjSz3x4w,1,1,1.0,12.0,0.0,1,7.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-eCZLsUItokJ0eEOBX_u_g,1,1,1.0,0.0,1.0,1,18.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-eFHKF-m8RCT2Cut3SIFNQ,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-eSzwhPQWU2hambIYl7Nug,1,1,1.0,0.0,1.0,1,27.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-eTPRTJAY_HmDMFNHLSPgg,1,1,1.0,0.0,1.0,1,3.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-eU3gfb46S1s0Q3OuRsDbA,40,15,2.6666666666666665,0.075,0.925,5,20.525,0.875,0.076142343233829,0,0.0,0.25,21464.662931490053,0
UC-eV1Qjz1-jNlfFJ2wCu33A,3,0,0.0,0.0,1.0,3,15.0,1.0,0.0493123781302855,0,0.0,1.0,9.192388155425116,0
UC-eVz_t4FMJzQNNNZfNGSAg,1,1,1.0,7.0,0.0,1,6.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-es-eGMU7RCUsHmGA6uTUQ,1,1,1.0,16.0,0.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-fCilhR9GUEemsdxjImTpQ,1,1,1.0,6.0,0.0,1,21.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-fFhdLmTSuAajYJ5KxDzVw,5,2,2.5,1.6,0.4,2,38.8,1.0,0.0446562027121149,0,0.0,0.2,189568.0576116838,0
UC-fFw2_T-JuM3go7xF-c9Yg,2,2,1.0,0.0,1.0,1,9.5,1.0,0.0,0,0.0,0.5,0.0,0
UC-fJm9umNzcpwpb2cSlgB2w,1,1,1.0,1.0,0.0,1,121.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-fd3nITJSrx3L8dzJCcQTQ,1,1,1.0,2.0,0.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-fh74YdsTAwI4VnFdnrIEw,1,1,1.0,13.0,0.0,1,11.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-fhjEhLyHyJpS5qty_4ksg,1,1,1.0,0.0,1.0,1,28.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ficVaJA-YavWIU0-gPQ9g,2,2,1.0,0.0,1.0,1,29.0,1.0,0.0319682225793431,0,0.0,0.5,0.0,0
UC-fjycuUpeLYseVwMyyMYfg,1,1,1.0,2.0,0.0,1,43.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-fpg3OBCz4h-J1YKAnJjeQ,8,8,1.0,0.625,0.5,3,13.5,1.0,0.0281526571276729,0,0.0,0.75,86934.47174712906,0
UC-fsjG4sY0hDNwHEQaz3UXA,1,1,1.0,1.0,0.0,1,22.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-g1B4jwMoAy0_PgZF0Bybw,1,1,1.0,0.0,1.0,1,33.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-gNXjAxV0McpxS-X294qkw,1,1,1.0,4.0,0.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-g_iExaqo-EXnGy1KhgdGQ,1,1,1.0,15.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-gewvW3goXRrddqXhMEE1w,1,1,1.0,12.0,0.0,1,27.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-gf18Xi213TbT6vPkut5Zg,1,1,1.0,3.0,0.0,1,12.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-gxe4Y9waEVqOCKL4KDh0w,1,1,1.0,0.0,1.0,1,4.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-h3_onDECcQoT8KFav3IwQ,1,1,1.0,1.0,0.0,1,11.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-h4vpfcS9vWeJAphvmaCKw,1,1,1.0,1.0,0.0,1,25.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-hDWUf3fO5uyRI8j9S9KIA,1,1,1.0,14.0,0.0,1,13.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-hsXL4Pmwjy_7vIJlFZ6nA,1,1,1.0,0.0,1.0,1,9.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-iHbAa7tkbWIPubWtBOWQg,1,1,1.0,0.0,1.0,1,20.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-idlYWphJidXMit5SbW-nw,2,2,1.0,0.5,0.5,1,19.0,1.0,0.0535509531499673,0,0.0,0.0,0.0,0
UC-ifAYn09283IH29tQfFF4A,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ilam_3kkqU_Nn1OOibQdA,1,1,1.0,0.0,1.0,1,43.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-jIOi51NPi2iBmk4no2bQQ,1,1,1.0,0.0,1.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-jP_4GlznFcku894DcxQTw,1,0,0.0,13.0,0.0,1,5.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-jkNBv2n9mUhgkGKnlDQ3A,1,1,1.0,3.0,0.0,1,7.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-jmKK0Vi9ey1o3uWngX8NQ,1,1,1.0,1.0,0.0,1,35.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-jsLATo9XKGIZ3AbH2-NAw,2,1,2.0,3.0,0.5,1,21.0,1.0,0.1103955075104484,0,0.0,1.0,0.0,0
UC-kG-Crx-413Vq7Zf5VkqfA,1,1,1.0,2.0,0.0,1,37.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-kOXeg-k3dXNWgrQ4BC7Xg,2,2,1.0,10.5,0.0,1,9.0,1.0,0.0,0,0.0,0.5,0.0,0
UC-kVZnTx7MQBcJ4YLdZe7WA,3,1,3.0,1.0,0.0,2,58.333333333333336,1.0,0.0367864362670664,0,0.0,0.0,347.8965363437814,0
UC-kr0dxmBFo7NHohbQfVSfw,1,1,1.0,6.0,0.0,1,8.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-l5bnmv-msUP58GOfU3_SA,1,1,1.0,1.0,0.0,1,16.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-l6uapipULYCcrp5HEK4Sg,1,1,1.0,10.0,0.0,1,5.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-l8s_RUE_u_Y0YQ12J7c3w,1,0,0.0,7.0,0.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-lZ1AK2d90gwRFCx_bsOvA,2,2,1.0,6.5,0.0,1,48.0,1.0,0.0365184908157983,0,0.0,0.0,0.0,0
UC-liVLHpQYSIAeh-aPYICZw,1,1,1.0,0.0,1.0,1,12.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-lk8OJi-WwcOeWzWx5vyxA,1,1,1.0,0.0,1.0,1,60.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-lkAMYH3QKCvucKEIBeuRw,1,1,1.0,0.0,1.0,1,118.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-lqA9eIVVmoyYKSinKzmMw,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-m-2N9kZjo3WbqJYMXyZHg,1,1,1.0,0.0,1.0,1,37.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-m1lF6dsJiOKcoUowKH6vg,1,1,1.0,2.0,0.0,1,46.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-mC9WlUvQpVKQ1cW_gsGJw,1,1,1.0,1.0,0.0,1,26.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-mOaRUQcdJ0pJdsjqEzrEA,1,1,1.0,0.0,1.0,1,74.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-mYCyE2m9JPJbKF60oGEDQ,2,1,2.0,0.5,0.5,2,32.0,1.0,0.2895888273239403,0,0.0,0.0,0.0,0
UC-meJQrGJS8tAUoH7efId4g,1,1,1.0,15.0,0.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-mr9MeSskvupZXCP4nfMWA,1,1,1.0,0.0,1.0,1,317.0,1.0,0.0,1,0.0,1.0,0.0,0
UC-n-VzlWNLO-QYCO6iliDFw,2,1,2.0,3.0,0.0,2,24.0,1.0,0.0157598836422165,0,0.0,0.0,0.0,0
UC-n93Ybo20y6Alops1i15XQ,1,1,1.0,3.0,0.0,1,11.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-nRQmAdTuu09tFR5l1cRkQ,2,1,2.0,1.5,0.5,1,46.0,1.0,0.1925759258067159,0,0.0,0.0,0.0,0
UC-nbu1ikwwl5oZ_Uq2ozncQ,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ndS6IegPeDds8BdvYUvPw,1,1,1.0,0.0,1.0,1,10.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ne0pduVHER70-woWOZteg,1,1,1.0,0.0,1.0,1,14.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-niTSWBfpJfIUUuBSH8dCw,1,1,1.0,0.0,1.0,1,17.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-ntWCwxBO3n4tuzrLuzXpA,1,1,1.0,3.0,0.0,1,174.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-o9D_cmav3_u2QvbXUV__w,2,1,2.0,1.0,0.0,2,76.5,1.0,0.0639500689746571,0,0.0,0.0,0.0,0
UC-oD14QXDHD_5LuayR7kSoQ,1,1,1.0,0.0,1.0,1,13.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-oQuGpU40UxnMCtifn1WoQ,1,1,1.0,1.0,0.0,1,19.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-oZdp8tdXRxeTz23yRg2Rg,3,3,1.0,0.3333333333333333,0.6666666666666666,2,19.0,1.0,0.0427925653476803,0,0.0,0.0,50978.86338964415,0
UC-oelaMJtduwCQWpIn3nzxQ,1,1,1.0,1.0,0.0,1,35.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-oi5C0d2FVfwSA0Jjm7wYg,1,1,1.0,6.0,0.0,1,158.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-oj6D5kmjZL22yl3IlM7ZQ,1,1,1.0,4.0,0.0,1,6.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-omN1f0_-IioFTpjocTB9A,1,1,1.0,0.0,1.0,1,49.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-otQKpv_tY-A37Qh_gXEGA,1,1,1.0,8.0,0.0,1,49.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-pGdlADRFL1oeDkNF8Py_Q,2,2,1.0,2.5,0.0,1,20.0,0.5,1.0000000000000002,0,0.0,0.5,0.0,0
UC-pHWSJA_tzHrm_8XSs56lA,1,1,1.0,1.0,0.0,1,18.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-pp3b4kVfEs32hREfdlHUQ,2,2,1.0,18.5,0.0,1,24.5,1.0,0.0451852769044825,0,0.0,0.0,0.0,0
UC-q-onmOY3m0n1wsX5ZqD-A,1,1,1.0,0.0,1.0,1,23.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-qI-yEF30_tXbm3qVpYAjw,4,3,1.3333333333333333,2.0,0.75,3,18.0,1.0,0.2984902857159768,0,0.0,0.0,47851.69458162724,0
UC-qJENwmmWLJsB_FEUBjb_A,1,1,1.0,0.0,1.0,1,92.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-qQosBWkI5e0OwYz0Kjf_Q,1,1,1.0,0.0,1.0,1,92.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-qecI_KpBYImF-QQdJHHlA,1,1,1.0,0.0,1.0,1,27.0,1.0,0.0,0,0.0,0.0,0.0,0
UC-r7UVr-X6uE5_xURzM_I3A,2,2,1.0,0.5,0.5,1,23.0,1.0,0.3144771099885025,0,0.0,1.0,0.0,0
UC-r9Y7fOoUHFmtRw68SsJqQ,2,1,2.0,16.5,0.0,2,16.5,1.0,0.2682198455779672,0,0.0,0.0,0.0,0
UC-rF-FGVctWzHjsc2BDx5Xw,1,1,1.0,0.0,1.0,1,16.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-rY66ePadvKAHmCPW8K3CQ,1,1,1.0,3.0,0.0,1,12.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-rpFG4wyrO8zCkTaWfyZlw,2,1,2.0,0.0,1.0,2,13.0,1.0,0.0254527852440659,0,0.0,0.0,0.0,0
UC-s2vgi1MUPHl6lyqdR_DIQ,1,1,1.0,4.0,0.0,1,683.0,1.0,0.0,0,0.0,1.0,0.0,0
UC-s7C87jK3vRS_peQYbzNwg,3,1,3.0,0.6666666666666666,0.3333333333333333,2,22.0,1.0,0.1717600600920291,0,0.0,0.0,91.21677477306464,0
UC-s8EFQs2sz8fOhaf_SB4Nw,6,3,2.0,2.6666666666666665,0.5,2,296.0,0.8333333333333334,0.3080713277938839,0,0.0,0.3333333333333333,92399.18467876218,0
